Name	Id
Photorhabdus luminescens subsp. luminescens ATCC 29999	1354241
Photorhabdus luminescens subsp. laumondii	141679
Photorhabdus laumondii subsp. laumondii Machado et al. 2018	141679
Photorhabdus laumondii subsp. laumondii	141679
Photorhabdus luminescens subsp. laumondii Fischer-Le Saux et al. 1999	141679
Photorhabdus laumondii subsp. laumondii TTO1	243265
Photorhabdus luminescens subsp. laumondii TTO1	243265
Photorhabdus luminescens subsp. luminescens	171439
Photorhabdus luminescens subsp. luminescens (Thomas and Poinar 1979) Fischer-Le Saux et al. 1999	171439
Photorhabdus sp. Az29	229779
Photorhabdus sp. GDd233	361815
Photorhabdus sp. HB301	361814
Photorhabdus sp. HB78	361813
Photorhabdus sp. HB89	361816
Photorhabdus sp. YNb90	361817
Photorhabdus temperata	171441
Photorhabdus temperata subsp. temperata Fischer-Le Saux et al. 1999	171441
Photorhabdus temperata subsp. temperata	171441
Photorhabdus temperata subsp. temperata Meg1	1393735
Photuris pennsylvanica	41716
Phoxinus oxycephalus	109666
Chinese minnow	109666
Moroco oxycephalus	109666
Phoxinus lagowskii oxycephalus	109666
Phoxinus oxycephalus (Sauvage & Dabry de Thiersant, 1874)	109666
Pseudophoxinus oxycephalus	109666
Rhynchocypris oxycephalus	109666
Leuciscus jouyi Jordan & Snyder, 1901	286774
Leuciscus jouyi	286774
Phoxinus jouyi	286774
Phoxinus oxycephalus jouyi (Jordan & Snyder, 1901)	286774
Phoxinus oxycephalus jouyi	286774
Rhynchocypris oxycephalus jouyi	286774
Phragmatopoma californica	13208
Phragmatopoma lapidosa	341668
Phragmatopoma lapidosa Kinberg, 1867	341668
Phragmites australis	29695
common reed	29695
Phragmites australis (Cav.) Trin. ex Steud.	29695
Phragmites communis	29695
Phragmites australis subsp. americanus Saltonstall, P.M.Peterson & Soreng, 2004	2099396
Phragmites australis subsp. americanus	2099396
Phrixothrix hirtus	94779
Phrixothrix hirtus Olivier, 1909	94779
Phrixothrix vivianii	94780
Phrynocephalus hongyuanensis	171648
Phrynosoma platyrhinos	52577
Desert horned lizard	52577
Phrynosoma platyrhinos Girard, 1852	52577
USNM 189	52577
Phthorimaea operculella granulovirus	192584
Phycomyces blakesleeanus	4837
CBS 112.20	1196567
NRRL 2565	1196567
Phycomyces blakesleeanus var. piloboloides	1196567
Phycomyces nitens	269771
Phyllodiscus semoni	163701
Phyllodiscus semoni Kwietniewski, 1897	163701
Phyllomedusa bicolor	8393
Phyllomedusa bicolor (Boddaert, 1772)	8393
two-colored leaf frog	8393
Phyllomedusa hypochondrialis	317381
Hyla hypochondrialis	317381
orange-legged leaf frog	317381
Phyllomedusa hypochondrialis (Daudin, 1800)	317381
Pithecopus hypochondrialis	317381
Phyllomedusa hypochondrialis azurea	394475
Phyllomedusa sauvagii	8395
painted-belly leaf frog	8395
Phyllomedusa sauvagei	8395
Phyllomedusa sp. PMP-2003	8395
Sauvage's leaf frog	8395
Phyllopertha diversa	93416
Phyllostachys meyeri	355940
Phyllostachys meyeri McClure	355940
Phyllostachys praecox	326921
Phyllostachys praecox C.D.Chu & C.S.Chao	326921
zaozhu	326921
Phyllostachys pubescens	38705
Bambusa edulis	38705
Bambusa edulis Carriere, 1866, non (Odash.) Keng f., 1948	38705
kikko-chiku	38705
mhousou	38705
moso bamboo	38705
mosochiku	38705
Phyllostachys edulis (Carriere) J.Houz., 1906	38705
Phyllostachys edulis	38705
Phyllostachys edulis var. heterocycla (Carriere) J.Houz.	38705
Phyllostachys edulis var. heterocycla	38705
Phyllostachys heterocycla (Carriere) Mitford	38705
Phyllostachys heterocycla f. pubescens (Mazel ex J.Houz.) D.C.McClint.	38705
Phyllostachys heterocycla f. pubescens	38705
Phyllostachys heterocycla	38705
Phyllostachys heterocycla var. pubescens (Mazel ex J.Houz.) Ohwi	38705
Phyllostachys heterocycla var. pubescens	38705
Phyllostachys pubescens Mazel ex J.Houz.	38705
Phyllostachys pubescens var. heterocycla (Carriere) J.Houz.	38705
Phyllostachys pubescens var. heterocycla	38705
Physalia physalis	168775
Physalia physalis (Linnaeus, 1758)	168775
Physalia utriculus (Gmelin, 1788)	168775
Physalia utriculus	168775
Physalis divaricata	362597
Physalis divaricata D.Don	362597
Physalis mottle virus	72539
Belladonna mottle virus(I)- Iowa strain	72539
Physalis mottle tymovirus	72539
Physalis peruviana	126903
Cape-gooseberry	126903
goldenberry	126903
gooseberry-tomato	126903
Physalis peruviana L., 1753	126903
Physalis pubescens	300354
capuli	300354
downy ground-cherry	300354
muyaca	300354
Physalis floridana Rydb.	300354
Physalis floridana	300354
Physalis pubescens L., 1753	300354
Physalis hygrophila Mart., 1841	2570272
Physalis hygrophila	2570272
Physalis pubescens var. hygrophila Mart.) Dunal, 1952	2570272
Physalis pubescens var. hygrophila	2570272
Physalis severe mottle virus	77028
Physaria fendleri	63442
Fendler's bladderpod	63442
Lesquerella fendleri A.Gray	63442
Lesquerella fendleri	63442
Physaria fendleri (A.Gray) O'Kane et Al-Shehbaz	63442
Physaria lindheimeri	439687
Lesquerella lindheimeri (A.Gray) S.Watson	439687
Lesquerella lindheimeri	439687
Physaria lindheimeri (A.Gray) O'Kane & Al-Shehbaz	439687
Physarum polycephalum	5791
Physcomitrella patens	3218
Phascum patens Hedw., 1801	3218
Phascum patens	3218
Physcomitrella patens (Hedw.) Bruch & Schimp., 1849	3218
Physcomitrella patens subsp. patens	3218
Physcomitrium patens (Hedw.) Mitt., 1851	3218
Physcomitrium patens	3218
Physeter catodon	9755
Physeter catodon Linnaeus, 1758	9755
Physeter macrocephalus	9755
sperm whale	9755
Phytolacca acinosa	3528
food pokeberry	3528
food pokeweed	3528
Indian pokeweed	3528
Phytolacca acinosa Roxb.	3528
Phytolacca esculenta	3528
Phytolacca esculenta Van Houtte	3528
shang lu	3528
Phytolacca americana	3527
American pokeweed	3527
common pokeberry	3527
common pokeweed	3527
Phytolacca americana L.	3527
Phytolacca decandra L.	3527
Phytolacca decandra	3527
red stem pokeweed	3527
Virginia poke	3527
Phytolacca americana var. americana	2518629
Phytolacca heterotepala	248308
Phytolacca heterotepala H.Walter	248308
Phytolacca insularis	63744
Phytolacca insularis Nakai	63744
Phytomonas serpens	5707
Phytomonas serpens 9T	1276585
Phytomonas sp.	28007
Phytophthora alni subsp. alni	299392
Phytophthora sp. JB-2016d	299392
Phytophthora x alni	299392
Phytophthora xalni	299392
Phytophthora alni subsp. multiformis	299394
Phytophthora sp. JB-2016e	299394
Phytophthora x multiformis	299394
Phytophthora xmultiformis	299394
Phytophthora alni subsp. uniformis	299393
Phytophthora alni subsp. uniformis Brasier & S.A. Kirk 2004	299393
Phytophthora uniformis (Brasier & S.A. Kirk) Husson, Ioos & Aguayo 2016	299393
Phytophthora uniformis	299393
Phytophthora boehmeriae	109152
CBS 291.29	109152
IMI 180614	109152
Phytophthora brassicae	187813
CBS 179.87	187813
Phytophthora cactorum	29920
Phytophthora sp. 748	29920
Phytophthora sp. 753	29920
Phytophthora sp. 764A	29920
Phytophthora sp. 798	29920
Phytophthora sp. 813	29920
Phytophthora sp. CSL 20316642	29920
Phytophthora applanata	658427
Phytophthora cactorum var. applanata	658427
Phytophthora cambivora	53983
Phytophthora capsici	4784
CBS 128.23	4784
IMI 040502	4784
Phytophthora capsici Leonian	4784
Phytophthora capsici LT1534	763924
Phytophthora cinnamomi	4785
Phytophthora cinnamomi var. cinnamomi CBS 144.22	1048749
Phytophthora cryptogea	4786
Halophytophthora cryptogea	4786
Phytophthora cryptogea Pethybr. & Laff. 1919	4786
Phytophthora cryptogea f.sp. begoniae	2651249
Phytophthora endornavirus 1	310750
Phytophthora alphaendornavirus 1	310750
Phytophthora erythroseptica	111171
CBS 129.23	111171
IMI 034684	111171
specimen-voucher:VKM:F:1807	111171
VKM F-1807	111171
Phytophthora erythroseptica var. pisi Bywater & Hickman 1959	657394
Phytophthora erythroseptica var. pisi	657394
Phytophthora fragariae var. fragariae	129363
Phytophthora infestans	4787
Botrytis infestans Mont. 1845	4787
Botrytis infestans	4787
Phytophthora infestans (Mont.) de Bary 1876	4787
potato late blight agent	4787
potato late blight	4787
potato late blight fungus	4787
Phytophthora infestans PIC99189	887081
Phytophthora lateralis	129355
Phytophthora lateralis MPF4	1254522
Phytophthora megakarya	4795
ATCC 42100	4795
CBS 238.83	4795
IMI 202077	4795
Phytophthora megasperma	4788
Phytophthora x megasperma	4788
potato pink rot agent	4788
potato pink rot fungus	4788
Phytophthora mirabilis	129356
ATCC 64130	129356
CBS 678.85	129356
Phytophthora mirabilis PIC 99114	451108
Phytophthora nicotianae	4790
buckeye rot agent	4790
Phytophthora nicotianae var. parasitica	4791
potato buckeye rot agent	4791
Phytophthora palmivora	4796
Phytophthora palmivora (E.J. Butler) E.J. Butler	4796
Phytophthora palmovora	4796
Pythium palmivorum E.J. Butler 1907	4796
Pythium palmivorum	4796
Phytophthora palmivora var. palmivora	611791
Phytophthora parasitica	4792
Phytophthora parasitica var. nicotianae	1368100
Phytophthora parasitica var. nicotianae Tucker	1368100
Phytophthora ramorum	164328
BBA 9/95	164328
CBS 101553	164328
CPHST BL 55G	164328
Ex-type CPHST BL 55G	164328
Phytophthora sp. ex Parrotia persica	164328
ramorum blight	164328
Sudden oak death agent	164328
sudden oak death	164328
WPC P10103	164328
Phytophthora rubi	129364
Phytophthora fragariae var. rubi	129364
Phytophthora sojae	67593
Phytophthora megasperma f. sp. glycinea	67593
Phytophthora sojae strain P6497	1094619
Phytoplasma sp.	59890
Phytoplasma sp. (strain STRAWB2)	59890
Phytoplasma sp. STRAWB2	59890
Phytoplasma sp. AY1	243962
Phytoplasma sp. AYBG	252515
Phytoplasma sp. CPh	343511
Phytoplasma sp. PY1	182215
Phytoplasma sp. PY-1	182215
Picea abies	3329
Norway spruce	3329
Picea abies (L.) H.Karst.	3329
Picea excelsa	3329
Picea montana Schur	3329
Picea montana	3329
Pinus abies L.	3329
Picea abies var. abies	993104
Picea engelmannii x Picea glauca	373101
Picea glauca	3330
Picea glauca (Moench) Voss	3330
white spruce	3330
Picea mariana	3335
black spruce	3335
Picea mariana (Mill.) Britton, Sterns & Poggenb.	3335
Picea morrisonicola	93926
Picea morrisonicola Hayata	93926
Picea rubens	3333
Picea rubens Sarg.	3333
red spruce	3333
Picea sitchensis	3332
Picea sitchensis Trautv. & G.Mey.	3332
Sitka spruce	3332
Pichia acaciae	28986
ATCC 22303	28986
CBS 5656	28986
CCRC 22439	28986
CCRC:22439	28986
CSIR Y-448	28986
IFO 1681	28986
Millerozyma acaciae	28986
Millerozyma acaciae (van der Walt) Kurtzman & M. Suzuki 2010	28986
NRRL Y-7117	28986
specimen-voucher:NRRL:Y:7117	28986
Yamadazyma acaciae	28986
Pichia angusta	4905
Pichia anomala	4927
BCRC 22583	4927
Candida beverwijkiae	4927
Candida pelliculosa	4927
CBS 5759	4927
culture-collection:NRRL:Y:366	4927
DSM 6766	4927
Endomyces anomalus	4927
Hansenula anomala	4927
NRRL Y-366	4927
Pichia anomalus	4927
Saccharomyces anomalus E.C. Hansen, 1889	4927
Saccharomyces anomalus	4927
Wickerhamomyces anomalus (E.C. Hansen) Kurtzman, Robnett & Basehoar-Powers, 2008	4927
Wickerhamomyces anomalus	4927
Willia anomala	4927
Pichia anomala NRRL Y-366	885923
Wickerhamomyces anomalus NRRL Y-366	885923
Pichia ciferrii	36020
Pichia etchellsii	136928
Pichia fabianii	36022
Candida fabianii	36022
CBS 5640	36022
CCRC 21415	36022
CCRC:21415	36022
Cyberlindnera fabianii	36022
Cyberlindnera fabianii (Wick.) Minter 2009	36022
Hansenula fabianii	36022
Hansenula fabianii Wick., 1965	36022
IFO 1370	36022
JCM 3601	36022
Lindnera fabianii	36022
NRRL Y-1871	36022
Pichia fabianii (Wick.) Kurtzman 1984	36022
specimen-voucher:NRRL:Y:1871	36022
Pichia farinosa	4920
Candida cacaoi	4920
CBS 185	4920
CBS 2020 [[Candida cacaoi]]	4920
CCRC 21368	4920
CCRC:21368	4920
IFO 1163	4920
Millerozyma farinosa (Lindner) Kurtzman & M. Suzuki 2010	4920
Millerozyma farinosa	4920
NCYC 815	4920
NRRL Y-7553	4920
Pichia farinosa var. farinosa	4920
Pichia sorbitophila	4920
Saccharomyces farinosus Lindner, 1894	4920
Saccharomyces farinosus	4920
specimen-voucher:NRRL:Y:7553	4920
Yamadazyma farinosa	4920
Millerozyma farinosa CBS 185	795884
Pichia farinosa CBS 185	795884
Pichia farinosa CBS185	795884
Pichia finlandica	50264
Pichia guilliermondii	4929
ATCC 46036	4929
ATCC 6260 [[Candida guilliermondii]]	4929
Candida guilliermondii (Castell.) Langeron & Guerra, 1938	4929
CBS 2030	4929
CBS 566 [[Candida guilliermondii]]	4929
CCRC 21697	4929
CCRC:21697	4929
CCRC 22093	4929
CCRC:22093	4929
DBVPG 6571	4929
Endomyces guilliermondii	4929
IFO 10106	4929
Meyerozyma guilliermondii	4929
Meyerozyma guilliermondii (Wick.) Kurtzman & M. Suzuki 2010	4929
Meyerozyma sp. HB45	4929
NCYC 443	4929
NRRL Y-2075	4929
NRRL Y-6889 [[Candida guilliermondii]]	4929
Pichia gilliermondii	4929
Pichia guilliermondii Wick., 1966	4929
Pichia sp. HB45	4929
specimen-voucher:NRRL:Y:2075	4929
specimen-voucher:NRRL:Y:6889 [[Candida guilliermondii]]	4929
Yamadazyma guilliermondii	4929
Meyerozyma guilliermondii ATCC 6260	294746
Pichia guilliermondii ATCC 6260	294746
Pichia inositovora	45609
ATCC 44802	45609
Babjeviella inositovora (Golubev & Blagod.) Kurtzman & M. Suzuki 2010	45609
Babjeviella inositovora	45609
CBS 8006	45609
JCM 10736	45609
NRRL Y-12698	45609
Pichia inositovora Golubev & Blagod., 1981	45609
specimen-voucher:NRRL:Y:12698	45609
Yamadazyma inositovora	45609
Babjeviella inositovora NRRL Y-12698	984486
Pichia jadinii	4903
ATCC 18201	4903
Candida guilliermondii var. nitratophila	4903
Candida utilis (Henneberg) Lodder & Kreger-van Rij, 1952	4903
Candida utilis	4903
CBS 1600	4903
CCRC 20928	4903
CCRC:20928	4903
Cyberlindnera jadinii (Sartory, R. Sartory, Weill & J. Mey.) Minter, 2009	4903
Cyberlindnera jadinii	4903
DBVPG 6180	4903
DBVPG 6181	4903
Hansenula jadinii	4903
IFO 0987	4903
JCM 3617	4903
Lindnera jadinii	4903
NRRL Y-1542	4903
Saccharomyces jadinii Sartory, R. Sartory, Weill & J. Mey., 1932	4903
Saccharomyces jadinii	4903
specimen-voucher:NRRL:Y:1542	4903
Torula utilis Henneberg, 1926	4903
Torula utilis	4903
Torulopsis utilis (Henneberg) Lodder, 1934	4903
Torulopsis utilis	4903
Cyberlindnera jadinii NBRC 0988	1128122
Pichia methanolica	33166
Pichia minuta	36026
ATCC 16760	36026
ATCC 26176 [[Torulopsis methanolovescens]]	36026
Candida methanolovescens (Oki & Kounu) S.A. Mey. & Yarrow, 1978	36026
Candida methanolovescens	36026
CBS 1708	36026
CBS 6511 [[Torulopsis methanolovescens]]	36026
CCRC 20476 [[Torulopsis methanolovescens]]	36026
CCRC:20476 [[Torulopsis methanolovescens]]	36026
CCRC 21254	36026
CCRC:21254	36026
DBVPG 3821	36026
FERM P-1107 [[Torulopsis methanolovescens]]	36026
Hansenula minuta	36026
Hansenula minuta Wick., 1951	36026
IFO 0958	36026
IFO 10402 [[Torulopsis methanolovescens]]	36026
JCM 3622	36026
JCM 9442 [[Torulopsis methanolovescens]]	36026
NCYC 499	36026
NRRL Y-411	36026
Ogataea minuta	36026
Ogataea minuta var. minuta	36026
Ogataea minuta (Wick.) Y. Yamada, K. Maeda & Mikata 1994	36026
Pichia minuta var. minuta	36026
specimen-voucher:NRRL:Y:411	36026
specimen-voucher:VKM:Y:172	36026
Torulopsis methanolovescens Oki & Kounu, 1972	36026
Torulopsis methanolovescens	36026
VKM Y-172	36026
Pichia norvegensis	4921
Candida mycoderma var. annulata Dietrichson, 1954	4921
Candida mycoderma var. annulata	4921
Candida norvegenesis	4921
Candida norvegensis Dietrichson ex Uden & H.R. Buckley 1970	4921
Candida norvegensis	4921
CBS 6564	4921
CCRC 22096	4921
CCRC:22096	4921
IFO 1694	4921
NRRL Y-7687	4921
Pichia norvegensis Leask & Yarrow, 1976	4921
specimen-voucher:NRRL:Y:7687	4921
UCD 81-13	4921
Pichia pastoris	4922
ATCC 28485	4922
CBS 704	4922
CCRC 21531	4922
CCRC:21531	4922
DSM 70382	4922
JCM 3650	4922
Komagataella pastoris (Guilliermond) Y.Yamada et al.	4922
Komagataella pastoris	4922
NCYC 175	4922
NRRL Y-1603	4922
Pichia pastoris (Guillierm.) Phaff	4922
specimen-voucher:NRRL:Y:1603	4922
Zygosaccharomyces pastoris Guillierm., 1919	4922
Zygosaccharomyces pastoris	4922
Komagataella pastoris DSMZ 70382	638632
Pichia pastoris DSMZ 70382	638632
Pichia pinus	4923
CBS 744	4923
CCRC 22230	4923
CCRC:22230	4923
IFO 1342	4923
IGC 4146	4923
JCM 3655	4923
NCYC 2588	4923
NRRL Y-11528	4923
Ogataea pini (Holst) Y. Yamada, M. Matsuda, K. Maeda & Mikata 1995	4923
Ogataea pini	4923
Pichia pini (Holst) Phaff 1956	4923
Pichia pini	4923
specimen-voucher:NRRL:Y:11528	4923
Zygosaccharomyces pini Holst, 1936	4923
Zygosaccharomyces pini	4923
Pichia pseudopastoris	169507
CBS 9187	169507
Komagataella pseudopastoris (Dlauchy, Tornai-Leh., Fulop & G. Peter) Kurtzman, 2005	169507
Komagataella pseudopastoris	169507
NCAIM Y 01541	169507
NRRL Y-27603	169507
Pichia pseudopastoris Dlauchy, Tornai-Leh., Fulop & G. Peter, 2003	169507
Pichia sp. BZ159	300826
Pichia sp. N1-1	236341
Pichia stipitis	4924
ATCC 58376	4924
CBS 5773	4924
CCRC 21775	4924
CCRC:21775	4924
DBVPG 6264	4924
LY 1321	4924
NRRL Y-7124	4924
Pichia sp. D1R2	4924
Pichia stipitis Pignal, 1967	4924
Scheffersomyces stipitis (Pignal) Kurtzman & M. Suzuki 2010	4924
Scheffersomyces stipitis	4924
specimen-voucher:NRRL:Y:7124	4924
Yamadazyma stipitis	4924
Pichia stipitis NRRL Y-7124	913138
Scheffersomyces stipitis NRRL Y-7124	913138
Pichia stipitis CBS 6054	322104
Scheffersomyces stipitis CBS 6054	322104
Pichinde virus	11630
Picrophilus torridus DSM 9790	263820
Picrophilus torridus DSM9790	263820
Picrophilus torridus strain DSM 9790	263820
Picrophilus torridus str. DSM 9790	263820
Picrorhiza kurrooa	195120
Picrorhiza kurrooa Royle ex Benth.	195120
Pieris brassicae	7116
cabbage butterfly	7116
large cabbage white	7116
large white	7116
Pieris brassicae (Linnaeus, 1758)	7116
white butterfly	7116
Pieris azorensis	1343050
Pieris brassicae azorensis Rebel, 1917	1343050
Pieris brassicae azorensis	1343050
Pieris rapae	64459
cabbage white	64459
European cabbage white	64459
Pieris rapae (Linnaeus, 1758)	64459
small cabbage white	64459
small white	64459
Pieris rapae crucivora (Boisduval, 1836)	930006
Pieris rapae crucivora	930006
Pieris rapae orientalis	930006
Pieris rapae granulovirus	252584
Pieris rapae virus	327392
Pig-tailed macaque parvovirus	119755
Pigeon coronavirus	300189
Pigeon paramyxovirus-1	159079
Pigeon paramyxovirus 1	159079
Pigeon paramyxovirus type 1	159079
Pigeon pea sterility mosaic virus	191288
pigeonpea sterility mosaic virus	191288
Pigeonpox virus	10264
Pigeon pox virus	10264
Pigeon poxvirus	10264
pigeonpox virus PPV	10264
Pigmentiphaga kullae	151784
CCUG 47266	151784
DSM 13608	151784
NCIMB 13708	151784
Pigmentiphaga kullae Blumel et al. 2001	151784
Pseudomonas K24	151784
Pseudomonas sp. K24	151784
Pigmentiphaga sp. NDS-2	217064
Pimelobacter simplex	2045
AJ 1420	2045
Arthrobacter simplex (Jensen 1934) Lochhead 1957 (Approved Lists 1980)	2045
Arthrobacter simplex	2045
ATCC 6946	2045
CCUG 23611	2045
CIP 82.106	2045
"Corynebacterium simplex" Jensen 1934	2045
Corynebacterium simplex	2045
DSM 20130	2045
HAMBI 1861	2045
HAMBI 90	2045
IAM 1660	2045
IFO 12069	2045
JCM 1363	2045
KCTC 9106	2045
LMG 16261	2045
LMG:16261	2045
NBRC 12069	2045
NCIB 8929	2045
NCIB:8929	2045
Nocardioides simplex (Jensen 1934) O'Donnell et al. 1983	2045
Nocardioides simplex	2045
Pimelobacter simplex (Jensen 1934) Suzuki and Komagata 1983	2045
VKM Ac-1118	2045
Pimelobacter sp.	51662
Pimephales promelas	90988
fathead minnow	90988
Pimephales promelas Rafinesque, 1820	90988
Pimpinella anisum	271192
Pimpinella anisum L.	271192
Pimpinella brachycarpa	45043
Pimpinella brachycarpa (Kom.) Nakai	45043
Spuriopimpinella brachycarpa (Kom.) Kitag.	45043
Spuriopimpinella brachycarpa	45043
Pimpla hypochondriaca	135724
Pimpla nipponica	67752
Pinctada fucata	50426
Pinctada fucata (Gould, 1850)	50426
Pinctada margaritifera	102329
Mytilus margaritiferus Linnaeus, 1758	102329
Mytilus margaritiferus	102329
Pinctada margaritifera (Linnaeus, 1758)	102329
Margaritifera margaritifera cumingii	180451
Pinctada cumingii (Reeve, 1857)	180451
Pinctada cumingii	180451
Pinctada margaritifera cumingii	180451
Pinctada martensi	206411
Pinctada maxima	104660
Pinctada maxima (Jameson, 1901)	104660
silver-lipped pearl oyster	104660
Pineapple mealybug wilt-associated virus 1	180903
Pineapple mealybug wilt associated virus 1	180903
Pineapple mealybug wilt associated virus-1	180903
Pineapple mealybug wilt-associated virus-1	180903
PMWaV-1	180903
Pineapple mealybug wilt-associated virus 2	136234
Pineapple mealybug wilt associated virus-2	136234
PMWaV-2	136234
Pinellia pedatisecta	199222
Pinellia pedatisecta Schott	199222
Pinellia ternata	199225
Pinellia ternata (Thunb.) Makino	199225
Pinellia tuberifera	199225
Pinellia tuberifera Ten.	199225
Pinna nobilis	111169
Pinus banksiana	3353
jack pine	3353
Pinus banksiana Lamb.	3353
Pinus caribaea	70929
Caribbean pine	70929
Pinus caribaea Morelet	70929
pitch pine	70929
Nicaraguan pine	164238
Pinus caribaea var. hondurensis	164238
Pinus caribaea var. hondurensis (Seneclauze) W.H.G.Barrett & Golfari	164238
Pinus caribaea var. caribaea	164237
Pinus contorta	3339
lodgepole pine	3339
Pinus contorta Douglas ex Loudon	3339
Pinus contorta subsp. latifolia (Engelm.) Critchf.	1281737
Pinus contorta var. latifolia Engelm.	1281737
Pinus contorta var. latifolia	1281737
Pinus densata	190402
Pinus densata Mast.	190402
Pinus densiflora	77912
Japanese red pine	77912
Pinus densiflora Siebold & Zucc.	77912
tanyosho pine	77912
Pinus densiflora var. densiflora	1044906
Pinus densiflora var. funebris (Kom.) Liou & Q.L.Wang	1044906
Pinus densiflora var. funebris	1044906
Pinus funebris Kom.	1044906
Pinus funebris	1044906
Pinus sp. CPBOL3020-11	1044906
Pinus sp. CPBOL3021-11	1044906
Pinus sp. CPBOL3022-11	1044906
Pinus sp. CPBOL3023-11	1044906
Pinus sp. CPBOL3024-11	1044906
Pinus sp. CPBOL3025-11	1044906
Pinus sp. CPBOL3026-11	1044906
Pinus sp. CPBOL3027-11	1044906
Pinus sp. CPBOL3028-11	1044906
Pinus sp. CPBOL3029-11	1044906
Pinus sp. DZL-2011	1044906
Pinus lambertiana	3343
Pinus lambertiana Douglas	3343
sugar pine	3343
Pinus massoniana	88730
Chinese red pine	88730
Pinus massoniana Lamb., 1803	88730
Pinus massoniana var. massoniana	714485
Pinus monticola	3345
Pinus monticola Douglas ex D.Don	3345
Western white pine	3345
Pinus mugo	28528
mountain pine	28528
mugo pine	28528
Pinus montana Mill.	28528
Pinus montana	28528
Pinus mugo Turra	28528
Pinus mugo subsp. mugo	993102
Pinus pinaster	71647
cluster pine	71647
maritime pine	71647
non Pinus laricio Poir., 1804	71647
Pinus laricio Savi, 1798	71647
Pinus maritima Lam., nom. illeg.	71647
Pinus maritima	71647
Pinus pinaster Aiton	71647
Pinus pinaster subsp. escarena (Risso) K.Richt.	993098
Pinus pinaster subsp. escarena	993098
Pinus radiata	3347
Monterey pine	3347
Pinus radiata D.Don	3347
Pinus radiata var. radiata	1281743
Pinus resinosa	54921
Canadian red pine	54921
Norway pine	54921
Pinus resinosa Aiton	54921
red pine	54921
Pinus strobus	3348
Eastern white pine	3348
Pinus strobus L.	3348
Pinus sylvestris	3349
Pinus sylvestris L.	3349
Scotch pine	3349
Scots pine	3349
Pinus sylvestris var. sylvestriformis	1616480
Pinus sylvestris var. sylvestriformis (Taken.) W.C.Cheng & C.D.Chu	1616480
Pinus tabuliformis	88731
Pinus tabulaeformis	88731
Pinus tabuliformis Carriere	88731
southern Chinese pine	88731
Pinus tabuliformis var. mukdensis	1616481
Pinus tabuliformis var. mukdensis (Uyeki ex Nakai) Uyeki	1616481
Pinus taeda	3352
loblolly pine	3352
Pinus taeda L.	3352
Pinus thunbergii	3350
green pine	3350
Japanese black pine	3350
Pinus thunbergiana	3350
Pinus thunbergii Parl.	3350
Pinus yunnanensis	88732
Pinus yunnanensis Franch.	88732
Yunnan pine	88732
Pinus yunnanensis var. tenuifolia	1504335
Pinus yunnanensis var. tenuifolia W.C.Cheng & Y.W.Law	1504335
Piper betle	13217
Piper betle L.	13217
Piper rubroglandulosum Chaveer. & Mokkamul	13217
Piper rubroglandulosum	13217
Pipistrellus abramus	105295
Japanese house bat	105295
Pipistrellus rusticus	372076
Rusty pipistrelle	372076
Pipistrellus savii	177186
Piriformospora indica	65672
Achlamydospora indica	65672
Achlamydospora indicum	65672
AFTOL-ID 612	65672
CBS 125645	65672
DSM 11827	65672
fungal endophyte pNS1-2	65672
Serendipita indica (Sav. Verma, Aj. Varma, Rexer, G. Kost & P. Franken) M. Wei, Waller, A. Zuccaro & Selosse, 2016	65672
Serendipita indica	65672
Piriformospora indica DSM 11827	1109443
Serendipita indica DSM 11827	1109443
Pirital virus	49891
Pirital mammarenavirus	49891
Piromyces equi	99929
Piromyces rhizinflatus	73428
Piromyces rhizinflata	73428
Piromyces sp.	45796
Piromyces sp. E2	73868
Piry virus	11274
PIRY	11274
Pisaster brevispinus	7611
Pisaster ochraceus	7612
Asterias ochracea	7612
ochre sea star	7612
Pisaster ochraceus (Brandt, 1835)	7612
purple sea star	7612
Piscirickettsia salmonis	1238
ATCC VR-1361	1238
culture-collection:ATCC:VR:1361	1238
Piscirickettsia salmonis Fryer et al. 1992	1238
strain LF-89	1238
Piscirickettsia salmonis CGA/3731	1441380
Pisolithus microcarpus	178872
Pisolithus microcarpus 441	765257
Pisolithus sp. 441	153153
Pisolithus tinctorius	37468
Pisolithus tinctorius ATCC MYA-4688	870435
Pisolithus tinctorius Marx 270	870435
Pistacia vera	55513
pistachio	55513
Pistacia vera L.	55513
Pisum fulvum	51020
Pisum fulvum Sm., 1813	51020
Pisum sativum	3888
garden pea	3888
pea	3888
peas	3888
Pisum sativum L.	3888
Pisum sativum subsp. saccharatum	257612
Pisum sativum var. macrocarpon	257612
Pisum sativum var. macrocarpum	257612
Pisum sativum var. macrocarpum Ser.	257612
Pisum sativum var. saccharatum	257612
snow pea	257612
sugar pea	257612
Pisum sativum subsp. abyssinicum	198035
Abyssinian pea	198035
Pisum abyssinicum A.Braun	198035
Pisum abyssinicum	198035
Pisum sativum subsp. abyssinicum (A.Braun) Govorov	198035
Pisum sativum subsp. asiaticum	334823
Pisum sativum subsp. asiaticum Govorov	334823
Pisum sativum subsp. elatius	47742
Pisum elatius	47742
Pisum sativum subsp. elatius (Steven ex M.Bieb.) Asch. & Graebn.	47742
Pisum sativum var. elatius	47742
wild pea	47742
Pisum humile Boiss. & Noe	51234
Pisum humile	51234
Pisum sativum subsp. elatius var. pumilio	51234
